VTX, IDX, POSITION0.x, POSITION0.y, POSITION0.z, POSITION0.w, NORMAL0.x, NORMAL0.y, NORMAL0.z, NORMAL0.w, TANGENT0.x, TANGENT0.y, TANGENT0.z, TANGENT0.w, POSITION6.x, POSITION6.y, POSITION6.z, POSITION6.w, POSITION7.x, POSITION7.y, POSITION7.z, POSITION7.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD0.w
2262, 1340, -3.35742, -9.14063,  43.15625,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2263, 1341, -3.42578, -7.14453,  43.15625,  1.00,  0.49804,  0.50196,  0.99608,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2264, 1338, -5.10156, -7.14453,  43.15625,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2265, 1342, -5.03125, -9.14063,  43.15625,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2266, 1343, -5.27344, -9.14844,  43.1875,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2267, 1344, -3.59766, -9.14844,  43.1875,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2268, 1344, -3.59766, -9.14844,  43.1875,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2269, 1345, -3.35742, -9.14063,  43.15625,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2270, 1342, -5.03125, -9.14063,  43.15625,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2271, 1346, -4.87891, -7.07422,  45.28125,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2272, 1347, -4.8125, -9.07031,  45.3125,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2273, 1348, -3.13672, -9.07031,  45.3125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2274, 1348, -3.13672, -9.07031,  45.3125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2275, 1349, -3.20508, -7.07422,  45.28125,  1.00,  0.49804,  0.50196,  0.99608,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2276, 1346, -4.87891, -7.07422,  45.28125,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2277, 1350, -4.8125, -9.07031,  45.3125,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2278, 1351, -5.05078, -9.08594,  45.3125,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2279, 1352, -3.37695, -9.08594,  45.3125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2280, 1352, -3.37695, -9.08594,  45.3125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2281, 1353, -3.13672, -9.07031,  45.3125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2282, 1350, -4.8125, -9.07031,  45.3125,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2283, 1354, -5.70703, -9.35156,  36.59375,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2284, 1355, -5.77734, -7.35547,  36.59375,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2285, 1356, -4.10156, -7.35547,  36.59375,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2286, 1356, -4.10156, -7.35547,  36.59375,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2287, 1357, -4.03516, -9.35156,  36.59375,  1.00,  0.49804,  0.49412,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2288, 1354, -5.70703, -9.35156,  36.59375,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2289, 1358, -5.04688, -9.14844,  43.03125,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2290, 1359, -5.11328, -7.14844,  43.03125,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2291, 1360, -3.4375, -7.14844,  43.03125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2292, 1360, -3.4375, -7.14844,  43.03125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2293, 1361, -3.37109, -9.14844,  43.03125,  1.00,  0.49804,  0.49412,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2294, 1358, -5.04688, -9.14844,  43.03125,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2295, 1362, -4.76953, -7.03906,  46.34375,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2296, 1363, -4.70313, -9.03906,  46.375,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2297, 1364, -3.02734, -9.03906,  46.375,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2298, 1364, -3.02734, -9.03906,  46.375,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2299, 1365, -3.09375, -7.03906,  46.34375,  1.00,  0.49804,  0.50196,  0.99608,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2300, 1362, -4.76953, -7.03906,  46.34375,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2301, 1366, -4.70313, -9.03906,  46.375,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2302, 1367, -4.94141, -9.04688,  46.40625,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2303, 1368, -3.26563, -9.04688,  46.40625,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2304, 1368, -3.26563, -9.04688,  46.40625,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2305, 1369, -3.02734, -9.03906,  46.375,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2306, 1366, -4.70313, -9.03906,  46.375,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2307, 1370, -5.15625, -9.17969,  41.96875,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2308, 1371, -5.22266, -7.18359,  41.9375,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2309, 1372, -3.54883, -7.18359,  41.9375,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2310, 1372, -3.54883, -7.18359,  41.9375,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2311, 1373, -3.48047, -9.17969,  41.96875,  1.00,  0.49804,  0.49412,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2312, 1370, -5.15625, -9.17969,  41.96875,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2313, 1374, -4.98828, -7.10938,  44.25,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2314, 1375, -4.92188, -9.10938,  44.25,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2315, 1376, -3.24414, -9.10938,  44.25,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2316, 1376, -3.24414, -9.10938,  44.25,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2317, 1377, -3.3125, -7.10938,  44.25,  1.00,  0.49804,  0.50196,  0.99608,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2318, 1374, -4.98828, -7.10938,  44.25,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2319, 1378, -4.92188, -9.10938,  44.25,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2320, 1379, -5.16016, -9.11719,  44.28125,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2321, 1380, -3.48438, -9.11719,  44.28125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2322, 1380, -3.48438, -9.11719,  44.28125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2323, 1381, -3.24414, -9.10938,  44.25,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2324, 1378, -4.92188, -9.10938,  44.25,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2325, 1382, -5.48828, -9.28125,  38.71875,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2326, 1383, -5.55469, -7.28516,  38.71875,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2327, 1384, -3.88086, -7.28516,  38.71875,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2328, 1384, -3.88086, -7.28516,  38.71875,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2329, 1385, -3.8125, -9.28125,  38.71875,  1.00,  0.49804,  0.49412,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2330, 1382, -5.48828, -9.28125,  38.71875,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2331, 1386, -4.93359, -9.10938,  44.125,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2332, 1387, -5.00, -7.11328,  44.125,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2333, 1388, -3.32617, -7.11328,  44.125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2334, 1388, -3.32617, -7.11328,  44.125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2335, 1389, -3.25781, -9.10938,  44.125,  1.00,  0.49804,  0.49412,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2336, 1386, -4.93359, -9.10938,  44.125,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2337, 1390, -5.26563, -9.21094,  40.90625,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2338, 1391, -5.33203, -7.21484,  40.90625,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2339, 1392, -3.65625, -7.21484,  40.90625,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2340, 1392, -3.65625, -7.21484,  40.90625,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2341, 1393, -3.58984, -9.21094,  40.90625,  1.00,  0.49804,  0.49412,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2342, 1390, -5.26563, -9.21094,  40.90625,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2343, 1394, -5.32031, -7.21094,  41.03125,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2344, 1395, -5.25, -9.21094,  41.03125,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2345, 1396, -3.57617, -9.21094,  41.03125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2346, 1396, -3.57617, -9.21094,  41.03125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2347, 1397, -3.64258, -7.21094,  41.03125,  1.00,  0.49804,  0.50196,  0.99608,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2348, 1394, -5.32031, -7.21094,  41.03125,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2349, 1398, -5.25, -9.21094,  41.03125,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2350, 1399, -5.49219, -9.21875,  41.0625,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2351, 1400, -3.81641, -9.21875,  41.0625,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2352, 1400, -3.81641, -9.21875,  41.0625,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2353, 1401, -3.57617, -9.21094,  41.03125,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2354, 1398, -5.25, -9.21094,  41.03125,  1.00,  0.54902,  0.50196,  0.99216,  0.00,  0.00392,  0.49804,  0.54902,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2355, 1402, -5.59766, -9.32031,  37.6875,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2356, 1403, -5.66406, -7.32031,  37.6875,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2357, 1404, -3.98828, -7.32031,  37.6875,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2358, 1404, -3.98828, -7.32031,  37.6875,  1.00,  0.49804,  0.96471,  0.66667,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2359, 1405, -3.91992, -9.32031,  37.6875,  1.00,  0.49804,  0.49412,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2360, 1402, -5.59766, -9.32031,  37.6875,  1.00,  0.44706,  0.49412,  0.00392,  0.00,  0.99216,  0.49804,  0.44706,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2361, 1406, -23.20313, -8.10938, -20.73438,  1.00,  0.9098,  0.42353,  0.22353,  0.00,  0.78039,  0.66275,  0.87451,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
2362, 1407, -23.375, -8.09375, -20.70313,  1.00,  0.01176,  0.51765,  0.59608,  0.00,  0.5451,  0.97647,  0.62353,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
